transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method,returns
TXN121263,2024-06-15,Store_D_Kano,Groceries,2818.73,4,19.0,transfer,Sales
TXN109004,2023-08-16,Store_C_PortHarcourt,Apparel,6830.74,14,47.0,transfer,Sales
TXN115542,2024-01-26,Store_C_PortHarcourt,Apparel,8547.89,8,23.0,card,Sales
TXN106846,2023-06-22,Store_D_Kano,Home_Goods,12584.95,2,30.0,cash,Sales
TXN117850,2024-03-22,Store_E_Ibadan,Beauty,4581.15,12,29.0,cash,Sales
TXN129230,2024-12-28,Store_D_Kano,Apparel,15278.16,9,61.0,cash,Sales
TXN114499,2024-01-01,Store_B_Abuja,Home_Goods,13064.15,5,69.0,cash,Sales
TXN102977,2023-03-17,Store_B_Abuja,Beauty,4985.55,6,57.0,card,Sales
TXN101108,2023-01-30,Store_B_Abuja,Apparel,6928.43,4,30.0,cash,Sales
TXN101972,2023-02-21,Store_B_Abuja,Home_Goods,12141.1,11,57.0,card,Sales
TXN119428,2024-04-30,Store_C_PortHarcourt,Home_Goods,10826.14,3,27.0,transfer,Sales
TXN102597,2023-03-08,Store_B_Abuja,Home_Goods,13015.03,7,64.0,cash,Sales
TXN103921,2023-04-09,Store_D_Kano,Beauty,6594.87,7,38.0,transfer,Sales
TXN103359,2023-03-26,Store_C_PortHarcourt,Groceries,3645.73,11,28.0,cash,Sales
TXN116346,2024-02-15,Store_B_Abuja,Groceries,2273.12,10,31.0,transfer,Sales
TXN103302,2023-03-25,Store_A_Lagos,Home_Goods,14130.64,5,58.0,transfer,Sales
TXN103725,2023-04-04,Store_D_Kano,Home_Goods,11035.87,1,55.0,cash,Sales
TXN112583,2023-11-15,Store_A_Lagos,Home_Goods,14669.93,9,22.0,transfer,Sales
TXN105457,2023-05-18,Store_D_Kano,Home_Goods,11476.06,13,42.0,cash,Sales
TXN121176,2024-06-13,Store_D_Kano,Beauty,4304.68,4,60.0,card,Sales
TXN124419,2024-09-01,Store_D_Kano,Apparel,11713.27,6,51.0,transfer,Sales
TXN112208,2023-11-05,Store_C_PortHarcourt,Apparel,11465.57,10,50.0,card,Sales
TXN112587,2023-11-15,Store_A_Lagos,Groceries,3041.91,8,57.0,transfer,Sales
TXN111650,2023-10-22,Store_D_Kano,Home_Goods,15523.04,10,59.0,transfer,Sales
TXN123342,2024-08-06,Store_E_Ibadan,Electronics,44508.88,14,35.0,cash,Sales
TXN121979,2024-07-04,Store_A_Lagos,Electronics,43125.28,5,43.0,card,Sales
TXN104674,2023-04-28,Store_C_PortHarcourt,Home_Goods,13187.7,3,52.0,transfer,Sales
TXN123173,2024-08-02,Store_E_Ibadan,Beauty,3836.75,8,36.0,card,Sales
TXN125314,2024-09-22,Store_D_Kano,Home_Goods,15459.21,3,45.0,card,Sales
TXN112061,2023-11-02,Store_A_Lagos,Electronics,58627.91,7,68.0,card,Sales
TXN110880,2023-10-03,Store_E_Ibadan,Beauty,4789.71,13,23.0,card,Sales
TXN104017,2023-04-11,Store_C_PortHarcourt,Home_Goods,11268.89,13,31.0,cash,Sales
TXN117463,2024-03-13,Store_B_Abuja,Electronics,47902.32,11,23.0,cash,Sales
TXN128120,2024-11-30,Store_C_PortHarcourt,Home_Goods,19545.42,1,68.0,cash,Sales
TXN106849,2023-06-22,Store_D_Kano,Groceries,2718.92,9,63.0,card,Sales
TXN115033,2024-01-14,Store_B_Abuja,Beauty,5209.16,5,54.0,cash,Sales
TXN110096,2023-09-14,Store_B_Abuja,Electronics,43356.49,9,33.0,cash,Sales
TXN103679,2023-04-03,Store_B_Abuja,Home_Goods,11645.46,13,45.0,card,Sales
TXN100329,2023-01-09,Store_D_Kano,Electronics,39929.91,11,54.0,card,Sales
TXN115440,2024-01-24,Store_A_Lagos,Beauty,4177.08,12,29.0,card,Sales
TXN100586,2023-01-16,Store_D_Kano,Home_Goods,12430.52,4,62.0,cash,Sales
TXN121107,2024-06-12,Store_A_Lagos,Beauty,3991.59,5,20.0,cash,Sales
TXN102463,2023-03-05,Store_A_Lagos,Groceries,3711.22,1,18.0,cash,Sales
TXN101034,2023-01-28,Store_D_Kano,Electronics,65317.55,5,63.0,card,Sales
TXN126883,2024-10-31,Store_E_Ibadan,Groceries,2827.48,4,65.0,card,Sales
TXN110191,2023-09-16,Store_B_Abuja,Groceries,2810.59,-9,65.0,card,Return
TXN117909,2024-03-24,Store_D_Kano,Electronics,59416.2,2,62.0,card,Sales
TXN101625,2023-02-12,Store_E_Ibadan,Beauty,6725.38,3,59.0,card,Sales
TXN116440,2024-02-17,Store_B_Abuja,Apparel,11379.92,1,41.0,card,Sales
TXN119898,2024-05-12,Store_E_Ibadan,Home_Goods,16576.48,10,62.0,card,Sales
TXN107899,2023-07-19,Store_C_PortHarcourt,Groceries,2238.89,3,28.0,transfer,Sales
TXN101267,2023-02-03,Store_A_Lagos,Apparel,8347.77,11,31.0,card,Sales
TXN108902,2023-08-13,Store_C_PortHarcourt,Home_Goods,16973.27,1,56.0,cash,Sales
TXN111905,2023-10-28,Store_E_Ibadan,Apparel,11948.82,3,37.0,cash,Sales
TXN114666,2024-01-05,Store_C_PortHarcourt,Home_Goods,12197.97,7,45.0,card,Sales
TXN103811,2023-04-06,Store_E_Ibadan,Apparel,7741.76,12,35.0,card,Sales
TXN110997,2023-10-07,Store_A_Lagos,Home_Goods,15125.93,2,51.0,transfer,Sales
TXN100665,2023-01-18,Store_D_Kano,Apparel,8808.9,7,20.0,transfer,Sales
TXN111021,2023-10-07,Store_D_Kano,Beauty,5031.26,3,63.0,cash,Sales
TXN128621,2024-12-13,Store_B_Abuja,Apparel,12565.71,5,55.0,card,Sales
TXN107219,2023-07-01,Store_C_PortHarcourt,Home_Goods,14440.16,11,35.0,cash,Sales
TXN109555,2023-08-30,Store_D_Kano,Groceries,2556.49,10,27.0,card,Sales
TXN112659,2023-11-17,Store_A_Lagos,Home_Goods,12768.16,11,23.0,transfer,Sales
TXN102475,2023-03-05,Store_B_Abuja,Beauty,6254.38,10,32.0,cash,Sales
TXN118307,2024-04-03,Store_B_Abuja,Groceries,2834.59,13,39.0,cash,Sales
TXN102286,2023-02-28,Store_D_Kano,Electronics,43208.25,9,31.0,cash,Sales
TXN128856,2024-12-19,Store_D_Kano,Home_Goods,18223.94,12,25.0,cash,Sales
TXN118830,2024-04-15,Store_C_PortHarcourt,Electronics,38973.55,4,35.0,card,Sales
TXN106966,2023-06-25,Store_C_PortHarcourt,Home_Goods,15469.82,11,25.0,cash,Sales
TXN121001,2024-06-09,Store_C_PortHarcourt,Apparel,10275.02,3,33.0,cash,Sales
TXN125028,2024-09-15,Store_D_Kano,Beauty,6558.7,11,54.0,card,Sales
TXN106462,2023-06-13,Store_A_Lagos,Groceries,2422.05,5,24.0,card,Sales
TXN105898,2023-05-30,Store_D_Kano,Groceries,2843.93,2,53.0,card,Sales
TXN112084,2023-11-02,Store_C_PortHarcourt,Home_Goods,13126.63,10,48.0,card,Sales
TXN105478,2023-05-19,Store_A_Lagos,Home_Goods,10941.68,12,35.0,cash,Sales
TXN110187,2023-09-16,Store_A_Lagos,Beauty,5854.84,14,69.0,card,Sales
TXN125548,2024-09-28,Store_D_Kano,Home_Goods,15301.45,7,51.0,cash,Sales
TXN119005,2024-04-19,Store_E_Ibadan,Apparel,6862.43,14,26.0,transfer,Sales
TXN124603,2024-09-05,Store_E_Ibadan,Apparel,8407.58,3,68.0,card,Sales
TXN123003,2024-07-30,Store_A_Lagos,Apparel,7913.84,7,26.0,card,Sales
TXN124645,2024-09-06,Store_E_Ibadan,Home_Goods,12130.23,13,21.0,cash,Sales
TXN109478,2023-08-28,Store_E_Ibadan,Home_Goods,10292.63,12,44.0,transfer,Sales
TXN123943,2024-08-21,Store_A_Lagos,Electronics,43481.72,13,19.0,cash,Sales
TXN121155,2024-06-13,Store_B_Abuja,Groceries,2784.75,14,32.0,cash,Sales
TXN129106,2024-12-25,Store_E_Ibadan,Home_Goods,15198.68,1,26.0,card,Sales
TXN101604,2023-02-12,Store_B_Abuja,Beauty,6488.19,2,66.0,transfer,Sales
TXN100050,2023-01-02,Store_C_PortHarcourt,Groceries,2137.44,3,36.0,transfer,Sales
TXN115715,2024-01-30,Store_D_Kano,Electronics,38549.79,3,21.0,transfer,Sales
TXN127187,2024-11-08,Store_C_PortHarcourt,Apparel,10341.46,5,24.0,transfer,Sales
TXN111625,2023-10-22,Store_A_Lagos,Electronics,64101.28,10,53.0,cash,Sales
TXN123606,2024-08-13,Store_B_Abuja,Apparel,7661.26,1,57.0,cash,Sales
TXN122193,2024-07-10,Store_A_Lagos,Electronics,49772.43,4,57.0,transfer,Sales
TXN123945,2024-08-21,Store_A_Lagos,Apparel,7581.23,9,21.0,cash,Sales
TXN103844,2023-04-07,Store_D_Kano,Apparel,8788.4,7,47.0,card,Sales
TXN120120,2024-05-17,Store_E_Ibadan,Apparel,7508.48,6,69.0,card,Sales
TXN107197,2023-07-01,Store_A_Lagos,Electronics,55329.97,11,67.0,cash,Sales
TXN105852,2023-05-29,Store_C_PortHarcourt,Apparel,8578.6,13,47.0,card,Sales
TXN111218,2023-10-12,Store_C_PortHarcourt,Home_Goods,13558.54,-5,18.0,card,Return
TXN127132,2024-11-06,Store_E_Ibadan,Beauty,5828.93,11,41.0,card,Sales
TXN128546,2024-12-11,Store_C_PortHarcourt,Home_Goods,16101.9,12,56.0,card,Sales
TXN118778,2024-04-14,Store_A_Lagos,Groceries,3644.65,4,34.0,card,Sales
TXN114767,2024-01-07,Store_D_Kano,Groceries,2810.38,14,61.0,transfer,Sales
TXN108812,2023-08-11,Store_C_PortHarcourt,Home_Goods,11732.14,1,33.0,card,Sales
TXN121161,2024-06-13,Store_B_Abuja,Groceries,2236.05,1,65.0,cash,Sales
TXN107242,2023-07-02,Store_A_Lagos,Electronics,60286.36,3,51.0,cash,Sales
TXN113484,2023-12-06,Store_C_PortHarcourt,Groceries,3071.96,10,67.0,card,Sales
TXN116654,2024-02-22,Store_B_Abuja,Electronics,48690.06,-8,30.0,card,Return
TXN104680,2023-04-28,Store_D_Kano,Apparel,8340.17,5,37.0,card,Sales
TXN111441,2023-10-17,Store_E_Ibadan,Electronics,45865.98,5,25.0,cash,Sales
TXN106080,2023-06-03,Store_E_Ibadan,Apparel,9760.19,3,44.0,card,Sales
TXN123672,2024-08-14,Store_E_Ibadan,Apparel,7887.42,10,54.0,card,Sales
TXN124220,2024-08-27,Store_D_Kano,Beauty,4306.87,5,47.0,transfer,Sales
TXN116207,2024-02-11,Store_E_Ibadan,Home_Goods,16932.02,4,34.0,cash,Sales
TXN121911,2024-07-02,Store_B_Abuja,Beauty,4478.59,11,27.0,card,Sales
TXN114357,2023-12-28,Store_B_Abuja,Electronics,63389.06,5,64.0,cash,Sales
TXN116748,2024-02-24,Store_D_Kano,Beauty,6717.26,2,18.0,cash,Sales
TXN110972,2023-10-06,Store_C_PortHarcourt,Apparel,8515.64,14,18.0,transfer,Sales
TXN123150,2024-08-02,Store_C_PortHarcourt,Electronics,47949.55,8,60.0,cash,Sales
TXN103975,2023-04-10,Store_D_Kano,Home_Goods,13186.17,2,62.0,cash,Sales
TXN126341,2024-10-18,Store_B_Abuja,Apparel,8276.93,2,59.0,transfer,Sales
TXN125062,2024-09-16,Store_C_PortHarcourt,Electronics,49710.24,4,27.0,card,Sales
TXN116474,2024-02-18,Store_A_Lagos,Electronics,58646.8,5,50.0,card,Sales
TXN126507,2024-10-22,Store_A_Lagos,Electronics,40013.29,1,30.0,card,Sales
TXN108037,2023-07-23,Store_B_Abuja,Home_Goods,13528.91,5,26.0,cash,Sales
TXN119740,2024-05-08,Store_E_Ibadan,Home_Goods,12390.75,9,18.0,transfer,Sales
TXN100322,2023-01-09,Store_D_Kano,Electronics,39487.94,7,37.0,cash,Sales
TXN119345,2024-04-28,Store_C_PortHarcourt,Apparel,10819.9,2,29.0,cash,Sales
TXN109322,2023-08-24,Store_E_Ibadan,Electronics,46741.68,2,39.0,card,Sales
TXN119850,2024-05-11,Store_C_PortHarcourt,Electronics,59798.47,6,20.0,card,Sales
TXN109856,2023-09-07,Store_E_Ibadan,Apparel,8212.5,6,60.0,card,Sales
TXN125782,2024-10-04,Store_A_Lagos,Apparel,8245.8,7,61.0,transfer,Sales
TXN116403,2024-02-16,Store_C_PortHarcourt,Beauty,4332.85,5,64.0,transfer,Sales
TXN101637,2023-02-13,Store_A_Lagos,Apparel,6933.7,9,22.0,card,Sales
TXN111406,2023-10-17,Store_A_Lagos,Apparel,8304.38,-11,28.0,transfer,Return
TXN127869,2024-11-25,Store_B_Abuja,Electronics,56506.8,6,33.0,card,Sales
TXN121154,2024-06-13,Store_B_Abuja,Home_Goods,12899.87,9,50.0,cash,Sales
TXN106449,2023-06-12,Store_D_Kano,Groceries,2815.2,13,45.0,cash,Sales
TXN113187,2023-11-29,Store_A_Lagos,Electronics,49773.32,13,21.0,cash,Sales
TXN109197,2023-08-21,Store_C_PortHarcourt,Home_Goods,10444.16,7,27.0,cash,Sales
TXN109331,2023-08-24,Store_E_Ibadan,Groceries,2264.69,10,45.0,card,Sales
TXN128994,2024-12-23,Store_A_Lagos,Home_Goods,14977.13,13,30.0,cash,Sales
TXN126295,2024-10-17,Store_A_Lagos,Beauty,3949.08,1,52.0,card,Sales
TXN124450,2024-09-02,Store_A_Lagos,Electronics,45198.48,7,66.0,cash,Sales
TXN103215,2023-03-22,Store_E_Ibadan,Groceries,2345.99,12,36.0,transfer,Sales
TXN110661,2023-09-28,Store_D_Kano,Electronics,49112.42,13,21.0,cash,Sales
TXN114092,2023-12-21,Store_D_Kano,Electronics,65925.42,6,18.0,card,Sales
TXN107288,2023-07-03,Store_A_Lagos,Electronics,40115.84,10,52.0,card,Sales
TXN108875,2023-08-13,Store_A_Lagos,Beauty,5199.82,14,48.0,card,Sales
TXN122551,2024-07-19,Store_A_Lagos,Beauty,4940.32,13,26.0,cash,Sales
TXN114339,2023-12-27,Store_E_Ibadan,Home_Goods,18544.81,12,42.0,transfer,Sales
TXN124880,2024-09-12,Store_C_PortHarcourt,Home_Goods,11849.79,5,43.0,card,Sales
TXN104198,2023-04-16,Store_B_Abuja,Groceries,3501.53,7,24.0,card,Sales
TXN127375,2024-11-13,Store_B_Abuja,Beauty,5059.52,9,38.0,cash,Sales
TXN112178,2023-11-04,Store_E_Ibadan,Groceries,4037.37,1,29.0,cash,Sales
TXN102260,2023-02-27,Store_E_Ibadan,Home_Goods,11274.02,1,56.0,transfer,Sales
TXN106245,2023-06-07,Store_D_Kano,Apparel,8279.44,9,69.0,card,Sales
TXN108270,2023-07-28,Store_E_Ibadan,Apparel,8926.44,1,69.0,cash,Sales
TXN104383,2023-04-21,Store_D_Kano,Electronics,45949.49,2,41.0,cash,Sales
TXN100807,2023-01-22,Store_D_Kano,Groceries,2864.69,-6,65.0,transfer,Return
TXN112644,2023-11-16,Store_D_Kano,Electronics,44141.73,4,54.0,transfer,Sales
TXN101196,2023-02-01,Store_B_Abuja,Electronics,44197.74,1,37.0,transfer,Sales
TXN115832,2024-02-02,Store_C_PortHarcourt,Apparel,7481.82,11,36.0,card,Sales
TXN116929,2024-02-28,Store_D_Kano,Apparel,7851.73,11,66.0,transfer,Sales
TXN119069,2024-04-21,Store_B_Abuja,Groceries,3078.75,2,60.0,transfer,Sales
TXN114582,2024-01-03,Store_B_Abuja,Groceries,2795.85,10,38.0,transfer,Sales
TXN115635,2024-01-28,Store_E_Ibadan,Apparel,10360.1,5,58.0,card,Sales
TXN109954,2023-09-10,Store_E_Ibadan,Electronics,64988.32,13,56.0,card,Sales
TXN106300,2023-06-08,Store_E_Ibadan,Beauty,4435.88,6,61.0,transfer,Sales
TXN112512,2023-11-13,Store_D_Kano,Electronics,52679.88,6,63.0,transfer,Sales
TXN126966,2024-11-02,Store_E_Ibadan,Groceries,3883.47,1,50.0,cash,Sales
TXN114466,2023-12-31,Store_B_Abuja,Beauty,7566.73,2,21.0,cash,Sales
TXN118103,2024-03-29,Store_C_PortHarcourt,Groceries,2425.15,1,20.0,cash,Sales
TXN107585,2023-07-10,Store_C_PortHarcourt,Home_Goods,11174.33,11,24.0,transfer,Sales
TXN100671,2023-01-18,Store_E_Ibadan,Groceries,2295.05,5,25.0,card,Sales
TXN126549,2024-10-23,Store_B_Abuja,Electronics,51452.27,6,55.0,cash,Sales
TXN120524,2024-05-28,Store_B_Abuja,Electronics,40944.02,7,35.0,cash,Sales
TXN120969,2024-06-08,Store_D_Kano,Electronics,67083.62,8,62.0,card,Sales
TXN122180,2024-07-09,Store_C_PortHarcourt,Beauty,4198.28,3,45.0,cash,Sales
TXN108717,2023-08-08,Store_E_Ibadan,Electronics,43632.38,9,41.0,card,Sales
TXN127742,2024-11-22,Store_B_Abuja,Beauty,4535.3,13,22.0,cash,Sales
TXN115222,2024-01-19,Store_B_Abuja,Apparel,7122.34,7,52.0,cash,Sales
TXN112647,2023-11-16,Store_D_Kano,Home_Goods,12003.67,4,26.0,transfer,Sales
TXN124407,2024-09-01,Store_C_PortHarcourt,Groceries,3730.5,3,23.0,cash,Sales
TXN124744,2024-09-09,Store_B_Abuja,Apparel,9027.52,13,18.0,card,Sales
TXN123424,2024-08-08,Store_E_Ibadan,Electronics,40891.93,11,68.0,cash,Sales
TXN118481,2024-04-07,Store_C_PortHarcourt,Apparel,9027.96,10,49.0,card,Sales
TXN107835,2023-07-17,Store_C_PortHarcourt,Beauty,3826.96,14,30.0,card,Sales
TXN113984,2023-12-19,Store_A_Lagos,Home_Goods,18365.92,13,31.0,card,Sales
TXN116373,2024-02-15,Store_E_Ibadan,Groceries,2146.8,4,49.0,cash,Sales
TXN120928,2024-06-07,Store_C_PortHarcourt,Groceries,2211.03,14,63.0,card,Sales
TXN121564,2024-06-22,Store_E_Ibadan,Home_Goods,16345.39,2,64.0,cash,Sales
TXN128796,2024-12-18,Store_A_Lagos,Beauty,5533.56,5,45.0,transfer,Sales
TXN106989,2023-06-26,Store_A_Lagos,Electronics,42924.7,2,62.0,transfer,Sales
TXN123524,2024-08-11,Store_C_PortHarcourt,Electronics,59946.99,9,26.0,transfer,Sales
TXN124755,2024-09-09,Store_D_Kano,Apparel,7868.4,2,42.0,cash,Sales
TXN114892,2024-01-10,Store_C_PortHarcourt,Groceries,2338.48,10,31.0,card,Sales
TXN106904,2023-06-24,Store_B_Abuja,Beauty,6006.15,11,28.0,cash,Sales
TXN112247,2023-11-06,Store_E_Ibadan,Electronics,55875.48,11,56.0,card,Sales
TXN126890,2024-10-31,Store_E_Ibadan,Groceries,2865.36,5,65.0,card,Sales
TXN107333,2023-07-04,Store_A_Lagos,Apparel,7188.5,8,69.0,cash,Sales
TXN115530,2024-01-26,Store_B_Abuja,Home_Goods,10795.13,13,56.0,card,Sales
TXN123442,2024-08-09,Store_C_PortHarcourt,Beauty,3833.74,1,67.0,cash,Sales
TXN122860,2024-07-26,Store_C_PortHarcourt,Beauty,4622.47,10,55.0,cash,Sales
TXN115659,2024-01-29,Store_C_PortHarcourt,Home_Goods,13576.0,1,55.0,cash,Sales
TXN122671,2024-07-22,Store_A_Lagos,Apparel,6927.5,9,39.0,card,Sales
TXN127991,2024-11-27,Store_D_Kano,Groceries,2689.39,1,69.0,card,Sales
TXN126708,2024-10-27,Store_C_PortHarcourt,Electronics,57798.67,13,65.0,cash,Sales
TXN106036,2023-06-02,Store_E_Ibadan,Electronics,51095.9,4,67.0,card,Sales
TXN124212,2024-08-27,Store_C_PortHarcourt,Electronics,51382.26,7,42.0,card,Sales
TXN128168,2024-12-02,Store_A_Lagos,Home_Goods,16094.67,4,43.0,card,Sales
TXN121206,2024-06-14,Store_B_Abuja,Apparel,7422.64,11,55.0,card,Sales
TXN124377,2024-08-31,Store_C_PortHarcourt,Home_Goods,16824.58,1,62.0,transfer,Sales
TXN110937,2023-10-05,Store_C_PortHarcourt,Groceries,2574.37,10,20.0,cash,Sales
TXN121007,2024-06-09,Store_D_Kano,Electronics,65505.59,9,49.0,card,Sales
TXN105503,2023-05-19,Store_E_Ibadan,Groceries,2830.72,1,42.0,card,Sales
TXN109011,2023-08-16,Store_D_Kano,Groceries,2786.73,5,50.0,card,Sales
TXN120233,2024-05-21,Store_A_Lagos,Apparel,9122.05,5,35.0,card,Sales
TXN128954,2024-12-22,Store_A_Lagos,Home_Goods,21826.64,2,34.0,cash,Sales
TXN114298,2023-12-26,Store_E_Ibadan,Electronics,59350.18,5,67.0,card,Sales
TXN101259,2023-02-02,Store_E_Ibadan,Apparel,9179.49,6,31.0,cash,Sales
TXN124925,2024-09-13,Store_B_Abuja,Beauty,3939.64,4,33.0,cash,Sales
TXN120684,2024-06-01,Store_A_Lagos,Beauty,5087.06,14,54.0,card,Sales
TXN109997,2023-09-11,Store_E_Ibadan,Home_Goods,11674.89,4,41.0,transfer,Sales
TXN115037,2024-01-14,Store_B_Abuja,Apparel,10456.18,9,65.0,cash,Sales
TXN108185,2023-07-26,Store_E_Ibadan,Apparel,8542.94,6,54.0,cash,Sales
TXN123788,2024-08-17,Store_D_Kano,Groceries,3215.31,4,27.0,transfer,Sales
TXN124396,2024-08-31,Store_E_Ibadan,Beauty,5735.36,12,50.0,transfer,Sales
TXN115199,2024-01-18,Store_C_PortHarcourt,Home_Goods,13410.59,12,23.0,card,Sales
TXN108829,2023-08-11,Store_E_Ibadan,Beauty,4406.26,1,51.0,card,Sales
TXN119777,2024-05-09,Store_D_Kano,Beauty,4846.6,14,49.0,cash,Sales
TXN100802,2023-01-22,Store_D_Kano,Beauty,6509.02,5,50.0,cash,Sales
TXN118979,2024-04-19,Store_B_Abuja,Home_Goods,12048.22,14,62.0,cash,Sales
TXN124412,2024-09-01,Store_C_PortHarcourt,Apparel,9793.76,14,41.0,card,Sales
TXN115925,2024-02-04,Store_D_Kano,Electronics,55974.28,9,39.0,card,Sales
TXN116394,2024-02-16,Store_B_Abuja,Groceries,2668.62,4,60.0,cash,Sales
TXN111170,2023-10-11,Store_B_Abuja,Beauty,4085.6,14,48.0,card,Sales
TXN122430,2024-07-16,Store_B_Abuja,Home_Goods,12984.89,13,53.0,card,Sales
TXN107458,2023-07-07,Store_A_Lagos,Electronics,45297.09,14,68.0,cash,Sales
TXN100689,2023-01-19,Store_C_PortHarcourt,Electronics,50299.06,13,39.0,card,Sales
TXN127676,2024-11-20,Store_D_Kano,Beauty,4587.49,4,36.0,card,Sales
TXN127463,2024-11-15,Store_B_Abuja,Home_Goods,15134.57,14,31.0,cash,Sales
TXN109934,2023-09-10,Store_C_PortHarcourt,Home_Goods,15561.9,7,29.0,transfer,Sales
TXN104125,2023-04-14,Store_C_PortHarcourt,Groceries,2420.45,2,59.0,card,Sales
TXN123167,2024-08-02,Store_D_Kano,Electronics,45745.86,9,36.0,transfer,Sales
TXN101979,2023-02-21,Store_B_Abuja,Home_Goods,11154.82,12,47.0,card,Sales
TXN116567,2024-02-20,Store_B_Abuja,Apparel,7533.09,2,62.0,card,Sales
TXN118453,2024-04-06,Store_E_Ibadan,Home_Goods,17781.54,5,37.0,cash,Sales
TXN115624,2024-01-28,Store_C_PortHarcourt,Beauty,5660.84,6,59.0,transfer,Sales
TXN118335,2024-04-04,Store_A_Lagos,Groceries,2861.75,13,52.0,card,Sales
TXN101478,2023-02-08,Store_E_Ibadan,Apparel,8112.91,6,36.0,cash,Sales
TXN124286,2024-08-29,Store_B_Abuja,Groceries,2384.03,14,20.0,card,Sales
TXN103417,2023-03-28,Store_A_Lagos,Beauty,5156.07,10,23.0,transfer,Sales
TXN102077,2023-02-23,Store_D_Kano,Groceries,2242.69,5,46.0,cash,Sales
TXN119706,2024-05-08,Store_A_Lagos,Groceries,2289.5,12,28.0,cash,Sales
TXN111065,2023-10-08,Store_D_Kano,Beauty,5998.46,4,65.0,cash,Sales
TXN100154,2023-01-05,Store_B_Abuja,Groceries,2774.55,13,22.0,cash,Sales
TXN123346,2024-08-06,Store_E_Ibadan,Electronics,40679.62,11,62.0,card,Sales
TXN119656,2024-05-06,Store_E_Ibadan,Home_Goods,13275.85,8,24.0,transfer,Sales
TXN121180,2024-06-13,Store_D_Kano,Apparel,7288.45,7,30.0,card,Sales
TXN102091,2023-02-23,Store_E_Ibadan,Apparel,9038.01,9,20.0,card,Sales
TXN110469,2023-09-23,Store_C_PortHarcourt,Beauty,6588.33,1,55.0,cash,Sales
TXN117424,2024-03-12,Store_C_PortHarcourt,Beauty,3903.89,11,68.0,cash,Sales
TXN112662,2023-11-17,Store_B_Abuja,Beauty,5348.54,9,42.0,cash,Sales
TXN123843,2024-08-18,Store_D_Kano,Apparel,11140.54,3,46.0,card,Sales
TXN115519,2024-01-25,Store_E_Ibadan,Groceries,2259.02,7,42.0,card,Sales
TXN108145,2023-07-25,Store_E_Ibadan,Home_Goods,10918.92,9,67.0,transfer,Sales
TXN122945,2024-07-28,Store_C_PortHarcourt,Beauty,6252.34,1,40.0,card,Sales
TXN110748,2023-09-30,Store_D_Kano,Home_Goods,16608.11,2,22.0,cash,Sales
TXN113178,2023-11-28,Store_E_Ibadan,Beauty,4507.19,-8,56.0,cash,Return
TXN120090,2024-05-17,Store_A_Lagos,Apparel,7554.45,8,31.0,cash,Sales
TXN128211,2024-12-03,Store_B_Abuja,Beauty,6819.75,9,39.0,card,Sales
TXN110343,2023-09-20,Store_C_PortHarcourt,Beauty,3841.29,12,23.0,cash,Sales
TXN120841,2024-06-05,Store_B_Abuja,Apparel,7002.83,1,64.0,card,Sales
TXN108522,2023-08-04,Store_C_PortHarcourt,Home_Goods,12101.19,4,63.0,cash,Sales
TXN124160,2024-08-26,Store_B_Abuja,Apparel,8935.89,9,43.0,card,Sales
TXN118078,2024-03-28,Store_E_Ibadan,Beauty,4040.37,14,63.0,card,Sales
TXN122950,2024-07-28,Store_C_PortHarcourt,Home_Goods,17324.28,3,36.0,cash,Sales
TXN103885,2023-04-08,Store_C_PortHarcourt,Apparel,11778.65,2,52.0,cash,Sales
TXN116279,2024-02-13,Store_C_PortHarcourt,Home_Goods,10205.47,11,39.0,cash,Sales
TXN125843,2024-10-05,Store_B_Abuja,Groceries,3385.29,12,49.0,transfer,Sales
TXN103578,2023-04-01,Store_B_Abuja,Beauty,5917.56,12,58.0,transfer,Sales
TXN102070,2023-02-23,Store_D_Kano,Beauty,4040.66,6,54.0,card,Sales
TXN129233,2024-12-28,Store_D_Kano,Home_Goods,20143.66,14,30.0,cash,Sales
TXN118567,2024-04-09,Store_C_PortHarcourt,Home_Goods,10856.24,5,21.0,card,Sales
TXN128432,2024-12-08,Store_D_Kano,Home_Goods,19223.7,-7,57.0,cash,Return
TXN128374,2024-12-07,Store_B_Abuja,Apparel,13955.38,3,66.0,cash,Sales
TXN104291,2023-04-18,Store_E_Ibadan,Apparel,8628.55,10,68.0,cash,Sales
TXN117232,2024-03-07,Store_A_Lagos,Groceries,2714.62,11,41.0,card,Sales
TXN108415,2023-08-01,Store_B_Abuja,Beauty,4307.54,11,26.0,cash,Sales
TXN108443,2023-08-01,Store_E_Ibadan,Home_Goods,11264.55,9,22.0,transfer,Sales
TXN110015,2023-09-12,Store_B_Abuja,Groceries,2804.18,12,30.0,transfer,Sales
TXN110445,2023-09-23,Store_A_Lagos,Apparel,9421.63,13,48.0,card,Sales
TXN103988,2023-04-11,Store_A_Lagos,Groceries,2815.42,1,51.0,cash,Sales
TXN127606,2024-11-19,Store_A_Lagos,Beauty,4552.87,1,56.0,cash,Sales
TXN102580,2023-03-07,Store_E_Ibadan,Groceries,2597.8,10,64.0,card,Sales
TXN106073,2023-06-03,Store_D_Kano,Groceries,3505.41,7,24.0,cash,Sales
TXN122010,2024-07-04,Store_E_Ibadan,Apparel,8935.59,12,57.0,cash,Sales
