transaction_id,date,store,category,unit_price,quantity,customer_age,payment_method
TXN112870,2023-11-22,Store_A_Lagos,Beauty,5729.57,12,63.0,Transfer
TXN122646,2024-07-21,Store_B_Abuja,Beauty,5791.02,9,59.0,CASH
TXN117726,2024-03-19,Store_D_Kano,Electronics,43388.05,14,22.0,Card
TXN116119,2024-02-09,Store_C_PortHarcourt,Electronics,50761.57,4,63.0,Card
TXN105196,2023-05-12,Store_A_Lagos,Groceries,2301.96,8,20.0,Card
TXN123659,2024-08-14,Store_D_Kano,Electronics,38518.56,4,21.0,Cash
TXN119122,2024-04-22,Store_E_Ibadan,Beauty,5062.02,4,39.0,Transfer
TXN121020,2024-06-09,Store_E_Ibadan,Home_Goods,13429.78,1,67.0,Card
TXN114296,2023-12-26,Store_E_Ibadan,Beauty,"₦6,091.01",8,47.0,CASH
TXN113115,2023-11-27,Store_C_PortHarcourt,Apparel,9303.91,1,26.0,Card
TXN128037,2024-11-28,Store_D_Kano,Groceries,2728.84,3,,Transfer
TXN100814,2023-01-23,Store_A_Lagos,Apparel,8437.27,6,18.0,Cash
TXN118198,2024-03-31,Store_D_Kano,Beauty,6654.31,13,54.0,Transfer
TXN106617,2023-06-17,Store_A_Lagos,Beauty,5337.55,6,68.0,Card 
TXN105329,2023-05-15,Store_C_PortHarcourt,Electronics,38855.96,13,66.0,Card 
TXN111017,2023-10-07,Store_C_PortHarcourt,Electronics,62641.93,7,62.0,Cash
TXN123377,2024-08-07,Store_D_Kano,Groceries,2491.71,14,57.0,Cash
TXN126596,2024-10-24,Store_C_PortHarcourt,Apparel,6947.26,9,25.0,Cash
TXN108108,2023-07-24,Store_E_Ibadan,Groceries,2397.87,8,51.0,Transfer
TXN102957,2023-03-16,Store_E_Ibadan,Groceries,2311.97,10,32.0,Transfer
TXN124318,2024-08-30,Store_A_Lagos,Apparel,8080.3,3,34.0,CASH
TXN112813,2023-11-20,Store_C_PortHarcourt,Groceries,3074.9,7,61.0,CASH
TXN112329,2023-11-09,Store_A_Lagos,Electronics,49879.27,2,28.0,Card
TXN105019,2023-05-07,Store_C_PortHarcourt,Home_Goods,17748.16,8,47.0,CASH
TXN116396,2024-02-16,Store_B_Abuja,Apparel,8691.56,6,53.0,Card 
TXN121263,2024-06-15,Store_D_Kano,Groceries,2818.73,4,19.0,Transfer
TXN109004,2023-08-16,Store_C_PortHarcourt,Apparel,6830.74,14,47.0,Transfer
TXN115542,2024-01-26,Store_C_PortHarcourt,Apparel,8547.89,8,23.0,Card
TXN106846,2023-06-22,Store_D_Kano,Home_Goods,12584.95,2,30.0,CASH
TXN117850,2024-03-22,Store_E_Ibadan,Beauty,4581.15,12,29.0,Cash
TXN129230,2024-12-28,Store_D_Kano,Apparel,15278.16,9,61.0,Cash
TXN114499,2024-01-01,Store_B_Abuja,Home_Goods,"₦13,064.15",5,69.0,CASH
TXN102977,2023-03-17,Store_B_Abuja,Beauty,4985.55,6,57.0,Card 
TXN114750,2024-01-07,Store_B_Abuja,Beauty,6385.6,8,,Card 
TXN101108,2023-01-30,Store_B_Abuja,Apparel,6928.43,4,30.0,CASH
TXN101972,2023-02-21,Store_B_Abuja,Home_Goods,12141.1,11,57.0,Card
TXN107559,2023-07-09,Store_E_Ibadan,Apparel,11907.64,14,,Transfer
TXN100133,2023-01-04,Store_E_Ibadan,Beauty,4332.95,3,,CASH
TXN119428,2024-04-30,Store_C_PortHarcourt,Home_Goods,10826.14,3,27.0,Transfer
TXN118661,2024-04-11,Store_C_PortHarcourt,Home_Goods,12661.19,10,,CASH
TXN108018,2023-07-22,Store_D_Kano,Beauty,6687.87,14,,Card
TXN102597,2023-03-08,Store_B_Abuja,Home_Goods,13015.03,7,64.0,CASH
TXN103921,2023-04-09,Store_D_Kano,Beauty,6594.87,7,38.0,Transfer
TXN103359,2023-03-26,Store_C_PortHarcourt,Groceries,3645.73,11,28.0,Cash
TXN116346,2024-02-15,Store_B_Abuja,Groceries,2273.12,10,31.0,Transfer
TXN103302,2023-03-25,Store_A_Lagos,Home_Goods,14130.64,5,58.0,Transfer
TXN103725,2023-04-04,Store_D_Kano,Home_Goods,11035.87,1,55.0,CASH
TXN112583,2023-11-15,Store_A_Lagos,Home_Goods,14669.93,9,22.0,Transfer
TXN105457,2023-05-18,Store_D_Kano,Home_Goods,11476.06,13,42.0,Cash
TXN121176,2024-06-13,Store_D_Kano,Beauty,4304.68,4,60.0,Card 
TXN124419,2024-09-01,Store_D_Kano,Apparel,11713.27,6,51.0,Transfer
TXN112208,2023-11-05,Store_C_PortHarcourt,Apparel,"₦11,465.57",10,50.0,Card 
TXN117625,2024-03-17,Store_B_Abuja,Groceries,2915.64,11,,Card
TXN112587,2023-11-15,Store_A_Lagos,Groceries,3041.91,8,57.0,Transfer
TXN111650,2023-10-22,Store_D_Kano,Home_Goods,15523.04,10,59.0,Transfer
TXN123342,2024-08-06,Store_E_Ibadan,Electronics,44508.88,14,35.0,CASH
TXN121979,2024-07-04,Store_A_Lagos,Electronics,43125.28,5,43.0,Card
TXN104674,2023-04-28,Store_C_PortHarcourt,Home_Goods,13187.7,3,52.0,Transfer
TXN123173,2024-08-02,Store_E_Ibadan,Beauty,3836.75,8,36.0,Card 
TXN125314,22/09/2024,Store_D_Kano,Home_Goods,15459.21,3,45.0,Card 
TXN112061,2023-11-02,Store_A_Lagos,Electronics,58627.91,7,68.0,Card
TXN110880,03/10/2023,Store_E_Ibadan,Beauty,4789.71,13,23.0,Card 
TXN104017,2023-04-11,Store_C_PortHarcourt,Home_Goods,11268.89,13,31.0,CASH
TXN117463,2024-03-13,Store_B_Abuja,Electronics,47902.32,11,23.0,Cash
TXN128120,2024-11-30,Store_C_PortHarcourt,Home_Goods,19545.42,1,68.0,CASH
TXN106849,2023-06-22,Store_D_Kano,Groceries,2718.92,9,63.0,Card
TXN115033,2024-01-14,Store_B_Abuja,Beauty,5209.16,5,54.0,CASH
TXN110096,2023-09-14,Store_B_Abuja,Electronics,43356.49,9,33.0,Cash
TXN103679,2023-04-03,Store_B_Abuja,Home_Goods,11645.46,13,45.0,Card 
TXN100329,2023-01-09,Store_D_Kano,Electronics,39929.91,11,54.0,Card 
TXN115440,2024-01-24,Store_A_Lagos,Beauty,4177.08,12,29.0,Card
TXN100586,2023-01-16,Store_D_Kano,Home_Goods,12430.52,4,62.0,CASH
TXN121107,2024-06-12,Store_A_Lagos,Beauty,3991.59,5,20.0,CASH
TXN102463,2023-03-05,Store_A_Lagos,Groceries,3711.22,1,18.0,Cash
TXN101034,2023-01-28,Store_D_Kano,Electronics,65317.55,5,63.0,Card 
TXN126883,2024-10-31,Store_E_Ibadan,Groceries,2827.48,4,65.0,Card 
TXN110191,2023-09-16,Store_B_Abuja,Groceries,2810.59,-9,65.0,Card 
TXN117909,2024-03-24,Store_D_Kano,Electronics,59416.2,2,62.0,Card
TXN101625,2023-02-12,Store_E_Ibadan,Beauty,6725.38,3,59.0,Card 
TXN127853,2024-11-24,Store_E_Ibadan,Groceries,4153.03,11,,CASH
TXN116440,2024-02-17,Store_B_Abuja,Apparel,11379.92,1,41.0,Card 
TXN119898,2024-05-12,Store_E_Ibadan,Home_Goods,16576.48,10,62.0,Card
TXN107899,2023-07-19,Store_C_PortHarcourt,Groceries,2238.89,3,28.0,Transfer
TXN101267,2023-02-03,Store_A_Lagos,Apparel,8347.77,11,31.0,Card 
TXN108902,2023-08-13,Store_C_PortHarcourt,Home_Goods,16973.27,1,56.0,Cash
TXN111905,2023-10-28,Store_E_Ibadan,Apparel,11948.82,3,37.0,CASH
TXN114666,2024-01-05,Store_C_PortHarcourt,Home_Goods,12197.97,7,45.0,Card 
TXN103811,06/04/2023,Store_E_Ibadan,Apparel,7741.76,12,35.0,Card
TXN110997,2023-10-07,Store_A_Lagos,Home_Goods,15125.93,2,51.0,Transfer
TXN100665,2023-01-18,Store_D_Kano,Apparel,8808.9,7,20.0,Transfer
TXN111021,2023-10-07,Store_D_Kano,Beauty,5031.26,3,63.0,Cash
TXN128621,2024-12-13,Store_B_Abuja,Apparel,12565.71,5,55.0,Card 
TXN107219,2023-07-01,Store_C_PortHarcourt,Home_Goods,14440.16,11,35.0,Cash
TXN109555,2023-08-30,Store_D_Kano,Groceries,2556.49,10,27.0,Card 
TXN115526,2024-01-26,Store_A_Lagos,Apparel,6894.88,13,,Card
TXN117276,2024-03-08,Store_B_Abuja,Electronics,38949.71,5,,Card
TXN112659,2023-11-17,Store_A_Lagos,Home_Goods,12768.16,11,23.0,Transfer
TXN102475,2023-03-05,Store_B_Abuja,Beauty,6254.38,10,32.0,CASH
TXN101759,2023-02-16,Store_A_Lagos,Home_Goods,11190.09,9,,Cash
TXN118307,2024-04-03,Store_B_Abuja,Groceries,2834.59,13,39.0,Cash
TXN102286,2023-02-28,Store_D_Kano,Electronics,43208.25,9,31.0,CASH
TXN126153,2024-10-12,Store_D_Kano,Groceries,3064.34,4,,Card
TXN128856,2024-12-19,Store_D_Kano,Home_Goods,18223.94,12,25.0,Cash
TXN118830,2024-04-15,Store_C_PortHarcourt,Electronics,38973.55,4,35.0,Card
TXN106966,2023-06-25,Store_C_PortHarcourt,Home_Goods,15469.82,11,25.0,Cash
TXN121001,2024-06-09,Store_C_PortHarcourt,Apparel,10275.02,3,33.0,Cash
TXN125028,2024-09-15,Store_D_Kano,Beauty,6558.7,11,54.0,Card
TXN106462,2023-06-13,Store_A_Lagos,Groceries,2422.05,5,24.0,Card 
TXN112228,2023-11-06,Store_B_Abuja,Groceries,2665.07,10,,CASH
TXN105898,30/05/2023,Store_D_Kano,Groceries,2843.93,2,53.0,Card
TXN112084,2023-11-02,Store_C_PortHarcourt,Home_Goods,13126.63,10,48.0,Card 
TXN105478,2023-05-19,Store_A_Lagos,Home_Goods,10941.68,12,35.0,CASH
TXN110187,2023-09-16,Store_A_Lagos,Beauty,5854.84,14,69.0,Card
TXN125548,2024-09-28,Store_D_Kano,Home_Goods,15301.45,7,51.0,Cash
TXN119005,2024-04-19,Store_E_Ibadan,Apparel,6862.43,14,26.0,Transfer
TXN124603,2024-09-05,Store_E_Ibadan,Apparel,8407.58,3,68.0,Card 
TXN101412,2023-02-06,Store_E_Ibadan,Groceries,2769.02,11,,Card 
TXN123003,2024-07-30,Store_A_Lagos,Apparel,7913.84,7,26.0,Card
TXN124645,2024-09-06,Store_E_Ibadan,Home_Goods,12130.23,13,21.0,CASH
TXN109478,2023-08-28,Store_E_Ibadan,Home_Goods,10292.63,12,44.0,Transfer
TXN123943,21/08/2024,Store_A_Lagos,Electronics,43481.72,13,19.0,Cash
TXN120252,2024-05-21,Store_D_Kano,Electronics,44724.9,10,,Transfer
TXN121155,2024-06-13,Store_B_Abuja,Groceries,2784.75,14,32.0,CASH
TXN129106,2024-12-25,Store_E_Ibadan,Home_Goods,15198.68,1,26.0,Card 
TXN101604,2023-02-12,Store_B_Abuja,Beauty,6488.19,2,66.0,Transfer
TXN100050,2023-01-02,Store_C_PortHarcourt,Groceries,2137.44,3,36.0,Transfer
TXN115715,2024-01-30,Store_D_Kano,Electronics,38549.79,3,21.0,Transfer
TXN127187,08/11/2024,Store_C_PortHarcourt,Apparel,10341.46,5,24.0,Transfer
TXN111625,2023-10-22,Store_A_Lagos,Electronics,64101.28,10,53.0,Cash
TXN123606,2024-08-13,Store_B_Abuja,Apparel,7661.26,1,57.0,Cash
TXN122193,2024-07-10,Store_A_Lagos,Electronics,49772.43,4,57.0,Transfer
TXN123945,2024-08-21,Store_A_Lagos,Apparel,7581.23,9,21.0,Cash
TXN103844,2023-04-07,Store_D_Kano,Apparel,8788.4,7,47.0,Card 
TXN120120,2024-05-17,Store_E_Ibadan,Apparel,7508.48,6,69.0,Card
TXN107197,2023-07-01,Store_A_Lagos,Electronics,55329.97,11,67.0,Cash
TXN105852,2023-05-29,Store_C_PortHarcourt,Apparel,8578.6,13,47.0,Card 
TXN111218,2023-10-12,Store_C_PortHarcourt,Home_Goods,13558.54,-5,18.0,Card
TXN127132,2024-11-06,Store_E_Ibadan,Beauty,5828.93,11,41.0,Card
TXN128546,2024-12-11,Store_C_PortHarcourt,Home_Goods,16101.9,12,56.0,Card 
TXN100044,2023-01-02,Store_B_Abuja,Groceries,2333.98,1,,CASH
TXN118778,2024-04-14,Store_A_Lagos,Groceries,3644.65,4,34.0,Card
TXN114767,2024-01-07,Store_D_Kano,Groceries,2810.38,14,61.0,Transfer
TXN108812,2023-08-11,Store_C_PortHarcourt,Home_Goods,11732.14,1,33.0,Card 
TXN121161,2024-06-13,Store_B_Abuja,Groceries,2236.05,1,65.0,CASH
TXN107242,2023-07-02,Store_A_Lagos,Electronics,60286.36,3,51.0,CASH
TXN113484,2023-12-06,Store_C_PortHarcourt,Groceries,3071.96,10,67.0,Card
TXN116654,2024-02-22,Store_B_Abuja,Electronics,48690.06,-8,30.0,Card
TXN104680,2023-04-28,Store_D_Kano,Apparel,8340.17,5,37.0,Card 
TXN111441,2023-10-17,Store_E_Ibadan,Electronics,45865.98,5,25.0,Cash
TXN106080,2023-06-03,Store_E_Ibadan,Apparel,9760.19,3,44.0,Card 
TXN123672,2024-08-14,Store_E_Ibadan,Apparel,7887.42,10,54.0,Card
TXN124220,2024-08-27,Store_D_Kano,Beauty,4306.87,5,47.0,Transfer
TXN116207,11/02/2024,Store_E_Ibadan,Home_Goods,16932.02,4,34.0,Cash
TXN121911,2024-07-02,Store_B_Abuja,Beauty,4478.59,11,27.0,Card 
TXN102945,2023-03-16,Store_D_Kano,Beauty,5068.94,12,,Cash
TXN122037,2024-07-05,Store_D_Kano,Home_Goods,13699.68,3,,Cash
TXN114357,2023-12-28,Store_B_Abuja,Electronics,63389.06,5,64.0,Cash
TXN116748,2024-02-24,Store_D_Kano,Beauty,6717.26,2,18.0,Cash
TXN110972,2023-10-06,Store_C_PortHarcourt,Apparel,8515.64,14,18.0,Transfer
TXN123150,2024-08-02,Store_C_PortHarcourt,Electronics,47949.55,8,60.0,CASH
TXN103975,2023-04-10,Store_D_Kano,Home_Goods,13186.17,2,62.0,Cash
TXN126341,2024-10-18,Store_B_Abuja,Apparel,8276.93,2,59.0,Transfer
TXN125062,2024-09-16,Store_C_PortHarcourt,Electronics,49710.24,4,27.0,Card 
TXN116474,2024-02-18,Store_A_Lagos,Electronics,58646.8,5,50.0,Card 
TXN126507,2024-10-22,Store_A_Lagos,Electronics,40013.29,1,30.0,Card 
TXN108037,2023-07-23,Store_B_Abuja,Home_Goods,13528.91,5,26.0,Cash
TXN119740,2024-05-08,Store_E_Ibadan,Home_Goods,12390.75,9,18.0,Transfer
TXN100322,2023-01-09,Store_D_Kano,Electronics,39487.94,7,37.0,CASH
TXN119345,2024-04-28,Store_C_PortHarcourt,Apparel,10819.9,2,29.0,CASH
TXN109322,2023-08-24,Store_E_Ibadan,Electronics,46741.68,2,39.0,Card 
TXN119850,2024-05-11,Store_C_PortHarcourt,Electronics,59798.47,6,20.0,Card 
TXN109856,2023-09-07,Store_E_Ibadan,Apparel,8212.5,6,60.0,Card 
TXN125782,2024-10-04,Store_A_Lagos,Apparel,8245.8,7,61.0,Transfer
TXN116403,2024-02-16,Store_C_PortHarcourt,Beauty,4332.85,5,64.0,Transfer
TXN101637,2023-02-13,Store_A_Lagos,Apparel,6933.7,9,22.0,Card
TXN111406,2023-10-17,Store_A_Lagos,Apparel,"₦8,304.38",-11,28.0,Transfer
TXN127869,2024-11-25,Store_B_Abuja,Electronics,56506.8,6,33.0,Card 
TXN123015,2024-07-30,Store_C_PortHarcourt,Beauty,5062.36,7,,Cash
TXN123014,2024-07-30,Store_B_Abuja,Electronics,43061.12,3,,Card
TXN108776,2023-08-10,Store_D_Kano,Home_Goods,12010.24,7,,Card 
TXN121154,2024-06-13,Store_B_Abuja,Home_Goods,12899.87,9,50.0,CASH
TXN106449,2023-06-12,Store_D_Kano,Groceries,2815.2,13,45.0,Cash
TXN113187,2023-11-29,Store_A_Lagos,Electronics,"₦49,773.32",13,21.0,CASH
TXN109197,2023-08-21,Store_C_PortHarcourt,Home_Goods,10444.16,7,27.0,Cash
TXN109331,2023-08-24,Store_E_Ibadan,Groceries,"₦2,264.69",10,45.0,Card
TXN128994,2024-12-23,Store_A_Lagos,Home_Goods,14977.13,13,30.0,CASH
TXN108881,2023-08-13,Store_A_Lagos,Electronics,62323.38,4,,Card
TXN126295,2024-10-17,Store_A_Lagos,Beauty,3949.08,1,52.0,Card 
TXN124450,02/09/2024,Store_A_Lagos,Electronics,45198.48,7,66.0,Cash
TXN103215,2023-03-22,Store_E_Ibadan,Groceries,2345.99,12,36.0,Transfer
TXN110661,2023-09-28,Store_D_Kano,Electronics,49112.42,13,21.0,CASH
TXN114092,2023-12-21,Store_D_Kano,Electronics,65925.42,6,18.0,Card 
TXN107288,2023-07-03,Store_A_Lagos,Electronics,40115.84,10,52.0,Card 
TXN108875,2023-08-13,Store_A_Lagos,Beauty,5199.82,14,48.0,Card 
TXN122551,2024-07-19,Store_A_Lagos,Beauty,4940.32,13,26.0,Cash
TXN114339,2023-12-27,Store_E_Ibadan,Home_Goods,18544.81,12,42.0,Transfer
TXN121405,2024-06-19,Store_B_Abuja,Apparel,8076.36,4,,Cash
TXN124880,2024-09-12,Store_C_PortHarcourt,Home_Goods,11849.79,5,43.0,Card
TXN104198,2023-04-16,Store_B_Abuja,Groceries,3501.53,7,24.0,Card 
TXN127375,2024-11-13,Store_B_Abuja,Beauty,5059.52,9,38.0,CASH
TXN112178,2023-11-04,Store_E_Ibadan,Groceries,4037.37,1,29.0,Cash
TXN120136,2024-05-18,Store_B_Abuja,Beauty,,2,22.0,Transfer
TXN102260,27/02/2023,Store_E_Ibadan,Home_Goods,11274.02,1,56.0,Transfer
TXN104555,2023-04-25,Store_D_Kano,Apparel,8487.53,5,,Transfer
TXN106245,2023-06-07,Store_D_Kano,Apparel,8279.44,9,69.0,Card 
TXN108270,2023-07-28,Store_E_Ibadan,Apparel,8926.44,1,69.0,CASH
TXN104383,2023-04-21,Store_D_Kano,Electronics,45949.49,2,41.0,Cash
TXN100807,2023-01-22,Store_D_Kano,Groceries,2864.69,-6,65.0,Transfer
TXN112644,2023-11-16,Store_D_Kano,Electronics,44141.73,4,54.0,Transfer
TXN101196,2023-02-01,Store_B_Abuja,Electronics,44197.74,1,37.0,Transfer
TXN115832,2024-02-02,Store_C_PortHarcourt,Apparel,7481.82,11,36.0,Card
TXN116929,2024-02-28,Store_D_Kano,Apparel,7851.73,11,66.0,Transfer
TXN119069,2024-04-21,Store_B_Abuja,Groceries,3078.75,2,60.0,Transfer
TXN114582,2024-01-03,Store_B_Abuja,Groceries,2795.85,10,38.0,Transfer
TXN115635,2024-01-28,Store_E_Ibadan,Apparel,10360.1,5,58.0,Card
TXN109954,2023-09-10,Store_E_Ibadan,Electronics,64988.32,13,56.0,Card
TXN106300,2023-06-08,Store_E_Ibadan,Beauty,4435.88,6,61.0,Transfer
TXN112512,2023-11-13,Store_D_Kano,Electronics,52679.88,6,63.0,Transfer
TXN126966,2024-11-02,Store_E_Ibadan,Groceries,3883.47,1,50.0,CASH
TXN114466,31/12/2023,Store_B_Abuja,Beauty,7566.73,2,21.0,CASH
TXN118103,2024-03-29,Store_C_PortHarcourt,Groceries,2425.15,1,20.0,Cash
TXN107585,2023-07-10,Store_C_PortHarcourt,Home_Goods,11174.33,11,24.0,Transfer
TXN100671,2023-01-18,Store_E_Ibadan,Groceries,2295.05,5,25.0,Card
TXN126549,2024-10-23,Store_B_Abuja,Electronics,51452.27,6,55.0,Cash
TXN120524,2024-05-28,Store_B_Abuja,Electronics,40944.02,7,35.0,CASH
TXN120969,2024-06-08,Store_D_Kano,Electronics,67083.62,8,62.0,Card
TXN122180,2024-07-09,Store_C_PortHarcourt,Beauty,4198.28,3,45.0,Cash
TXN108717,2023-08-08,Store_E_Ibadan,Electronics,43632.38,9,41.0,Card 
TXN127742,2024-11-22,Store_B_Abuja,Beauty,4535.3,13,22.0,Cash
TXN115222,2024-01-19,Store_B_Abuja,Apparel,7122.34,7,52.0,Cash
TXN112647,2023-11-16,Store_D_Kano,Home_Goods,12003.67,4,26.0,Transfer
TXN124407,2024-09-01,Store_C_PortHarcourt,Groceries,3730.5,3,23.0,Cash
TXN124744,2024-09-09,Store_B_Abuja,Apparel,9027.52,13,18.0,Card 
TXN105192,2023-05-12,Store_A_Lagos,Beauty,4718.14,10,,Card
TXN123424,2024-08-08,Store_E_Ibadan,Electronics,40891.93,11,68.0,CASH
TXN118481,2024-04-07,Store_C_PortHarcourt,Apparel,9027.96,10,49.0,Card
TXN107835,2023-07-17,Store_C_PortHarcourt,Beauty,3826.96,14,30.0,Card
TXN113984,2023-12-19,Store_A_Lagos,Home_Goods,18365.92,13,31.0,Card
TXN116373,2024-02-15,Store_E_Ibadan,Groceries,2146.8,4,49.0,CASH
TXN120928,2024-06-07,Store_C_PortHarcourt,Groceries,2211.03,14,63.0,Card
TXN121564,2024-06-22,Store_E_Ibadan,Home_Goods,16345.39,2,64.0,Cash
TXN113994,2023-12-19,Store_C_PortHarcourt,Groceries,3240.04,4,,CASH
TXN128796,2024-12-18,Store_A_Lagos,Beauty,5533.56,5,45.0,Transfer
TXN102336,2023-03-01,Store_D_Kano,Home_Goods,13696.39,9,,Card 
TXN106989,2023-06-26,Store_A_Lagos,Electronics,42924.7,2,62.0,Transfer
TXN123524,2024-08-11,Store_C_PortHarcourt,Electronics,59946.99,9,26.0,Transfer
TXN124755,2024-09-09,Store_D_Kano,Apparel,7868.4,2,42.0,CASH
TXN114892,2024-01-10,Store_C_PortHarcourt,Groceries,2338.48,10,31.0,Card 
TXN106904,2023-06-24,Store_B_Abuja,Beauty,6006.15,11,28.0,CASH
TXN112247,2023-11-06,Store_E_Ibadan,Electronics,55875.48,11,56.0,Card 
TXN126890,2024-10-31,Store_E_Ibadan,Groceries,2865.36,5,65.0,Card
TXN107333,2023-07-04,Store_A_Lagos,Apparel,7188.5,8,69.0,CASH
TXN115530,2024-01-26,Store_B_Abuja,Home_Goods,10795.13,13,56.0,Card
TXN123442,2024-08-09,Store_C_PortHarcourt,Beauty,3833.74,1,67.0,CASH
TXN122860,2024-07-26,Store_C_PortHarcourt,Beauty,4622.47,10,55.0,CASH
TXN115659,2024-01-29,Store_C_PortHarcourt,Home_Goods,13576.0,1,55.0,Cash
TXN111236,2023-10-13,Store_A_Lagos,Electronics,50829.26,10,,Card
TXN122671,2024-07-22,Store_A_Lagos,Apparel,6927.5,9,39.0,Card
TXN127991,2024-11-27,Store_D_Kano,Groceries,2689.39,1,69.0,Card
TXN109068,2023-08-18,Store_A_Lagos,Beauty,4390.21,11,,Card 
TXN126708,2024-10-27,Store_C_PortHarcourt,Electronics,57798.67,13,65.0,CASH
TXN106036,2023-06-02,Store_E_Ibadan,Electronics,51095.9,4,67.0,Card
TXN124212,2024-08-27,Store_C_PortHarcourt,Electronics,51382.26,7,42.0,Card
TXN128168,2024-12-02,Store_A_Lagos,Home_Goods,16094.67,4,43.0,Card
TXN121206,2024-06-14,Store_B_Abuja,Apparel,7422.64,11,55.0,Card
TXN124377,2024-08-31,Store_C_PortHarcourt,Home_Goods,16824.58,1,62.0,Transfer
TXN110937,2023-10-05,Store_C_PortHarcourt,Groceries,2574.37,10,20.0,Cash
TXN100833,2023-01-23,Store_C_PortHarcourt,Home_Goods,,4,67.0,Cash
TXN121007,2024-06-09,Store_D_Kano,Electronics,65505.59,9,49.0,Card
TXN105503,2023-05-19,Store_E_Ibadan,Groceries,2830.72,1,42.0,Card 
TXN109011,2023-08-16,Store_D_Kano,Groceries,2786.73,5,50.0,Card
TXN120233,2024-05-21,Store_A_Lagos,Apparel,9122.05,5,35.0,Card 
TXN128954,2024-12-22,Store_A_Lagos,Home_Goods,21826.64,2,34.0,Cash
TXN109592,2023-08-31,Store_D_Kano,Electronics,,5,20.0,Card 
TXN114298,2023-12-26,Store_E_Ibadan,Electronics,59350.18,5,67.0,Card 
TXN101259,2023-02-02,Store_E_Ibadan,Apparel,9179.49,6,31.0,CASH
TXN124925,2024-09-13,Store_B_Abuja,Beauty,3939.64,4,33.0,CASH
TXN120684,2024-06-01,Store_A_Lagos,Beauty,5087.06,14,54.0,Card 
TXN109997,2023-09-11,Store_E_Ibadan,Home_Goods,11674.89,4,41.0,Transfer
TXN115037,14/01/2024,Store_B_Abuja,Apparel,10456.18,9,65.0,Cash
TXN108185,2023-07-26,Store_E_Ibadan,Apparel,8542.94,6,54.0,CASH
TXN123788,2024-08-17,Store_D_Kano,Groceries,3215.31,4,27.0,Transfer
TXN124396,2024-08-31,Store_E_Ibadan,Beauty,5735.36,12,50.0,Transfer
TXN124083,2024-08-24,Store_C_PortHarcourt,Apparel,10054.44,10,,Card 
TXN115199,2024-01-18,Store_C_PortHarcourt,Home_Goods,13410.59,12,23.0,Card
TXN108829,2023-08-11,Store_E_Ibadan,Beauty,4406.26,1,51.0,Card
TXN119777,2024-05-09,Store_D_Kano,Beauty,4846.6,14,49.0,CASH
TXN100802,22/01/2023,Store_D_Kano,Beauty,6509.02,5,50.0,CASH
TXN118979,2024-04-19,Store_B_Abuja,Home_Goods,12048.22,14,62.0,Cash
TXN124412,2024-09-01,Store_C_PortHarcourt,Apparel,9793.76,14,41.0,Card
TXN115925,2024-02-04,Store_D_Kano,Electronics,55974.28,9,39.0,Card
TXN116394,2024-02-16,Store_B_Abuja,Groceries,2668.62,4,60.0,Cash
TXN111170,2023-10-11,Store_B_Abuja,Beauty,4085.6,14,48.0,Card 
TXN122430,2024-07-16,Store_B_Abuja,Home_Goods,12984.89,13,53.0,Card
TXN107458,2023-07-07,Store_A_Lagos,Electronics,45297.09,14,68.0,CASH
TXN100689,2023-01-19,Store_C_PortHarcourt,Electronics,50299.06,13,39.0,Card 
TXN127676,2024-11-20,Store_D_Kano,Beauty,4587.49,4,36.0,Card 
TXN127463,2024-11-15,Store_B_Abuja,Home_Goods,15134.57,14,31.0,Cash
TXN109934,2023-09-10,Store_C_PortHarcourt,Home_Goods,15561.9,7,29.0,Transfer
TXN104125,2023-04-14,Store_C_PortHarcourt,Groceries,2420.45,2,59.0,Card
TXN123167,2024-08-02,Store_D_Kano,Electronics,45745.86,9,36.0,Transfer
TXN101979,2023-02-21,Store_B_Abuja,Home_Goods,11154.82,12,47.0,Card
TXN116567,2024-02-20,Store_B_Abuja,Apparel,7533.09,2,62.0,Card
TXN118453,2024-04-06,Store_E_Ibadan,Home_Goods,17781.54,5,37.0,CASH
TXN115624,2024-01-28,Store_C_PortHarcourt,Beauty,5660.84,6,59.0,Transfer
TXN118335,2024-04-04,Store_A_Lagos,Groceries,2861.75,13,52.0,Card 
TXN101422,2023-02-07,Store_B_Abuja,Beauty,4971.28,12,,CASH
TXN101478,2023-02-08,Store_E_Ibadan,Apparel,8112.91,6,36.0,CASH
TXN124286,2024-08-29,Store_B_Abuja,Groceries,2384.03,14,20.0,Card 
TXN103417,2023-03-28,Store_A_Lagos,Beauty,5156.07,10,23.0,Transfer
TXN124075,2024-08-24,Store_C_PortHarcourt,Electronics,66489.81,1,,Card
TXN102077,2023-02-23,Store_D_Kano,Groceries,2242.69,5,46.0,CASH
TXN119706,2024-05-08,Store_A_Lagos,Groceries,2289.5,12,28.0,Cash
TXN129163,2024-12-27,Store_A_Lagos,Electronics,,13,24.0,Cash
TXN111065,2023-10-08,Store_D_Kano,Beauty,5998.46,4,65.0,Cash
TXN100154,2023-01-05,Store_B_Abuja,Groceries,2774.55,13,22.0,CASH
TXN123346,2024-08-06,Store_E_Ibadan,Electronics,40679.62,11,62.0,Card 
TXN119656,2024-05-06,Store_E_Ibadan,Home_Goods,13275.85,8,24.0,Transfer
TXN121180,2024-06-13,Store_D_Kano,Apparel,7288.45,7,30.0,Card
